key,HomeTeam,date_str,lat,lon,precipitation,wind_speed,temperature
Nice|2023-08-11,Nice,2023-08-11,43.705,7.2603,0.0,10.5,24.8
Marseille|2023-08-12,Marseille,2023-08-12,43.27,5.3953,0.0,12.0,22.0
Paris SG|2023-08-12,Paris SG,2023-08-12,48.8414,2.253,4.5,19.7,21.2
Rodez|2023-08-12,Rodez,2023-08-12,44.35,2.5667,0.0,9.5,23.8
Angers|2023-08-12,Angers,2023-08-12,47.4667,-0.55,0.7,18.9,21.0
Auxerre|2023-08-12,Auxerre,2023-08-12,47.7833,3.5667,3.4,19.4,20.9
Bastia|2023-08-12,Bastia,2023-08-12,42.6878,9.45,0.0,7.8,28.2
Caen|2023-08-12,Caen,2023-08-12,49.1667,-0.3667,0.9,23.5,19.9
Grenoble|2023-08-12,Grenoble,2023-08-12,45.1667,5.7167,0.2,6.9,25.9
Guingamp|2023-08-12,Guingamp,2023-08-12,48.5608,-3.15,0.1,24.3,17.7
Troyes|2023-08-12,Troyes,2023-08-12,48.2956,4.0667,4.3,19.7,20.4
Brest|2023-08-13,Brest,2023-08-13,48.39,-4.4833,2.5,22.6,17.2
Clermont|2023-08-13,Clermont,2023-08-13,45.7731,3.1,5.5,9.7,23.0
Montpellier|2023-08-13,Montpellier,2023-08-13,43.6222,3.8128,0.0,13.7,23.6
Nantes|2023-08-13,Nantes,2023-08-13,47.2558,-1.5247,1.4,15.9,19.3
Rennes|2023-08-13,Rennes,2023-08-13,48.1078,-1.7144,0.0,17.6,18.7
Strasbourg|2023-08-13,Strasbourg,2023-08-13,48.5628,7.7519,0.5,5.2,22.2
Bordeaux|2023-08-14,Bordeaux,2023-08-14,44.8417,-0.5731,13.0,16.1,22.6
Metz|2023-08-18,Metz,2023-08-18,49.11,6.1778,0.0,10.1,23.1
Lyon|2023-08-19,Lyon,2023-08-19,45.7654,4.9822,0.0,15.8,28.5
Toulouse|2023-08-19,Toulouse,2023-08-19,43.5833,1.4333,0.0,20.4,27.6
Angers|2023-08-19,Angers,2023-08-19,47.4667,-0.55,3.3,13.2,23.2
Amiens|2023-08-19,Amiens,2023-08-19,49.8941,2.2831,0.3,17.6,23.1
Annecy|2023-08-19,Annecy,2023-08-19,45.8992,6.1294,0.0,9.9,27.2
Grenoble|2023-08-19,Grenoble,2023-08-19,45.1667,5.7167,0.0,6.5,27.2
Laval|2023-08-19,Laval,2023-08-19,48.0667,-0.7667,0.0,15.8,21.6
Pau FC|2023-08-19,Pau FC,2023-08-19,43.3,-0.3667,0.0,15.4,25.7
St Etienne|2023-08-19,St Etienne,2023-08-19,45.4608,4.3906,0.0,12.4,28.4
Valenciennes|2023-08-19,Valenciennes,2023-08-19,50.3667,3.5167,0.0,18.4,23.8
Lille|2023-08-20,Lille,2023-08-20,50.6167,3.1333,0.0,13.1,20.8
Le Havre|2023-08-20,Le Havre,2023-08-20,49.4833,0.1,0.0,17.1,18.5
Lorient|2023-08-20,Lorient,2023-08-20,47.75,-3.3667,0.1,13.0,18.3
Reims|2023-08-20,Reims,2023-08-20,49.2389,4.0531,0.5,8.1,22.6
Monaco|2023-08-20,Monaco,2023-08-20,43.7278,7.4153,0.0,10.3,29.7
Lens|2023-08-20,Lens,2023-08-20,50.4333,2.8167,0.0,15.7,20.2
Ajaccio|2023-08-21,Ajaccio,2023-08-21,41.92,8.7381,0.0,10.6,27.0
Nantes|2023-08-25,Nantes,2023-08-25,47.2558,-1.5247,0.0,23.0,19.4
Marseille|2023-08-26,Marseille,2023-08-26,43.27,5.3953,0.7,17.9,26.1
Paris SG|2023-08-26,Paris SG,2023-08-26,48.8414,2.253,0.9,21.7,17.3
Bordeaux|2023-08-26,Bordeaux,2023-08-26,44.8417,-0.5731,1.4,15.8,18.9
Auxerre|2023-08-26,Auxerre,2023-08-26,47.7833,3.5667,0.4,16.8,18.8
Bastia|2023-08-26,Bastia,2023-08-26,42.6878,9.45,0.0,7.8,28.6
Caen|2023-08-26,Caen,2023-08-26,49.1667,-0.3667,0.5,21.9,16.2
Dunkerque|2023-08-26,Dunkerque,2023-08-26,51.0333,2.3667,2.0,25.8,16.2
Guingamp|2023-08-26,Guingamp,2023-08-26,48.5608,-3.15,6.5,19.7,14.6
Paris FC|2023-08-26,Paris FC,2023-08-26,48.8167,2.3,0.9,21.7,17.3
Rodez|2023-08-26,Rodez,2023-08-26,44.35,2.5667,4.6,9.5,17.1
Rennes|2023-08-27,Rennes,2023-08-27,48.1078,-1.7144,0.7,24.7,15.7
Clermont|2023-08-27,Clermont,2023-08-27,45.7731,3.1,0.4,17.4,17.5
Montpellier|2023-08-27,Montpellier,2023-08-27,43.6222,3.8128,24.3,21.2,21.0
Strasbourg|2023-08-27,Strasbourg,2023-08-27,48.5628,7.7519,2.9,13.7,17.8
Lorient|2023-08-27,Lorient,2023-08-27,47.75,-3.3667,1.6,21.5,16.5
Nice|2023-08-27,Nice,2023-08-27,43.705,7.2603,31.0,10.5,23.3
Annecy|2023-08-28,Annecy,2023-08-28,45.8992,6.1294,19.6,16.2,13.6
Nantes|2023-09-01,Nantes,2023-09-01,47.2558,-1.5247,12.4,22.5,18.8
Brest|2023-09-02,Brest,2023-09-02,48.39,-4.4833,0.2,17.6,16.5
Monaco|2023-09-02,Monaco,2023-09-02,43.7278,7.4153,0.0,12.1,21.8
Bordeaux|2023-09-02,Bordeaux,2023-09-02,44.8417,-0.5731,4.0,13.8,21.6
Ajaccio|2023-09-02,Ajaccio,2023-09-02,41.92,8.7381,0.0,8.4,21.3
Amiens|2023-09-02,Amiens,2023-09-02,49.8941,2.2831,0.9,13.5,19.9
Angers|2023-09-02,Angers,2023-09-02,47.4667,-0.55,12.8,10.6,20.5
Grenoble|2023-09-02,Grenoble,2023-09-02,45.1667,5.7167,0.0,7.9,21.6
Laval|2023-09-02,Laval,2023-09-02,48.0667,-0.7667,5.8,12.7,19.4
Pau FC|2023-09-02,Pau FC,2023-09-02,43.3,-0.3667,12.0,11.2,18.4
St Etienne|2023-09-02,St Etienne,2023-09-02,45.4608,4.3906,0.0,13.1,21.9
Troyes|2023-09-02,Troyes,2023-09-02,48.2956,4.0667,0.0,12.2,21.1
Toulouse|2023-09-03,Toulouse,2023-09-03,43.5833,1.4333,0.0,36.1,23.4
Le Havre|2023-09-03,Le Havre,2023-09-03,49.4833,0.1,0.1,18.8,22.7
Lille|2023-09-03,Lille,2023-09-03,50.6167,3.1333,0.0,13.8,19.8
Metz|2023-09-03,Metz,2023-09-03,49.11,6.1778,0.0,12.0,20.3
Nice|2023-09-03,Nice,2023-09-03,43.705,7.2603,0.0,14.8,23.4
Lyon|2023-09-03,Lyon,2023-09-03,45.7654,4.9822,0.0,11.1,23.4
Paris SG|2023-09-15,Paris SG,2023-09-15,48.8414,2.253,0.0,9.6,19.2
Rennes|2023-09-16,Rennes,2023-09-16,48.1078,-1.7144,0.7,9.7,19.8
Lens|2023-09-16,Lens,2023-09-16,50.4333,2.8167,1.2,15.0,19.1
Caen|2023-09-16,Caen,2023-09-16,49.1667,-0.3667,0.6,13.3,20.0
Annecy|2023-09-16,Annecy,2023-09-16,45.8992,6.1294,1.2,8.2,20.1
Auxerre|2023-09-16,Auxerre,2023-09-16,47.7833,3.5667,0.0,22.0,20.6
Bastia|2023-09-16,Bastia,2023-09-16,42.6878,9.45,2.5,14.6,23.3
Dunkerque|2023-09-16,Dunkerque,2023-09-16,51.0333,2.3667,0.0,17.4,19.5
Paris FC|2023-09-16,Paris FC,2023-09-16,48.8167,2.3,0.0,10.0,19.1
Rodez|2023-09-16,Rodez,2023-09-16,44.35,2.5667,10.4,26.7,18.8
Valenciennes|2023-09-16,Valenciennes,2023-09-16,50.3667,3.5167,1.1,15.5,19.6
Lorient|2023-09-17,Lorient,2023-09-17,47.75,-3.3667,1.7,22.0,19.3
Clermont|2023-09-17,Clermont,2023-09-17,45.7731,3.1,1.4,19.4,23.0
Reims|2023-09-17,Reims,2023-09-17,49.2389,4.0531,0.0,13.5,20.6
Strasbourg|2023-09-17,Strasbourg,2023-09-17,48.5628,7.7519,0.1,13.5,22.4
Marseille|2023-09-17,Marseille,2023-09-17,43.27,5.3953,0.0,34.6,26.0
Lyon|2023-09-17,Lyon,2023-09-17,45.7654,4.9822,8.8,27.1,23.7
Guingamp|2023-09-18,Guingamp,2023-09-18,48.5608,-3.15,2.9,28.8,15.9
Monaco|2023-09-22,Monaco,2023-09-22,43.7278,7.4153,8.0,29.4,21.0
Nantes|2023-09-23,Nantes,2023-09-23,47.2558,-1.5247,0.0,12.6,13.5
Brest|2023-09-23,Brest,2023-09-23,48.39,-4.4833,0.0,24.3,14.2
Troyes|2023-09-23,Troyes,2023-09-23,48.2956,4.0667,0.5,14.1,13.1
Ajaccio|2023-09-23,Ajaccio,2023-09-23,41.92,8.7381,1.8,23.8,18.3
Amiens|2023-09-23,Amiens,2023-09-23,49.8941,2.2831,0.5,15.8,13.0
Angers|2023-09-23,Angers,2023-09-23,47.4667,-0.55,0.0,11.2,13.4
Dunkerque|2023-09-23,Dunkerque,2023-09-23,51.0333,2.3667,0.0,23.0,13.7
Grenoble|2023-09-23,Grenoble,2023-09-23,45.1667,5.7167,1.2,13.3,14.5
Laval|2023-09-23,Laval,2023-09-23,48.0667,-0.7667,0.0,12.1,12.7
Pau FC|2023-09-23,Pau FC,2023-09-23,43.3,-0.3667,1.6,13.0,15.2
Metz|2023-09-24,Metz,2023-09-24,49.11,6.1778,0.0,13.8,12.5
Le Havre|2023-09-24,Le Havre,2023-09-24,49.4833,0.1,0.0,20.3,15.7
Lens|2023-09-24,Lens,2023-09-24,50.4333,2.8167,0.0,22.0,14.3
Montpellier|2023-09-24,Montpellier,2023-09-24,43.6222,3.8128,0.0,16.2,16.8
Paris SG|2023-09-24,Paris SG,2023-09-24,48.8414,2.253,0.0,15.4,13.6
Lille|2023-09-26,Lille,2023-09-26,50.6167,3.1333,0.0,12.6,16.6
Amiens|2023-09-26,Amiens,2023-09-26,49.8941,2.2831,0.0,10.8,16.9
Auxerre|2023-09-26,Auxerre,2023-09-26,47.7833,3.5667,0.0,12.4,17.2
Bastia|2023-09-26,Bastia,2023-09-26,42.6878,9.45,0.0,9.2,22.0
Caen|2023-09-26,Caen,2023-09-26,49.1667,-0.3667,1.0,14.7,18.9
Guingamp|2023-09-26,Guingamp,2023-09-26,48.5608,-3.15,2.0,18.7,18.1
Paris FC|2023-09-26,Paris FC,2023-09-26,48.8167,2.3,0.0,8.9,17.5
Rodez|2023-09-26,Rodez,2023-09-26,44.35,2.5667,0.0,15.7,18.9
Valenciennes|2023-09-26,Valenciennes,2023-09-26,50.3667,3.5167,0.0,13.0,17.1
Strasbourg|2023-09-29,Strasbourg,2023-09-29,48.5628,7.7519,0.0,20.5,19.6
Clermont|2023-09-30,Clermont,2023-09-30,45.7731,3.1,0.3,9.2,18.3
Monaco|2023-09-30,Monaco,2023-09-30,43.7278,7.4153,0.0,8.3,21.9
Troyes|2023-09-30,Troyes,2023-09-30,48.2956,4.0667,0.0,9.2,15.2
Angers|2023-09-30,Angers,2023-09-30,47.4667,-0.55,0.0,9.4,16.5
Annecy|2023-09-30,Annecy,2023-09-30,45.8992,6.1294,0.0,8.2,18.4
Auxerre|2023-09-30,Auxerre,2023-09-30,47.7833,3.5667,0.0,8.0,16.8
Caen|2023-09-30,Caen,2023-09-30,49.1667,-0.3667,0.0,13.5,14.6
Dunkerque|2023-09-30,Dunkerque,2023-09-30,51.0333,2.3667,0.2,13.2,15.4
Grenoble|2023-09-30,Grenoble,2023-09-30,45.1667,5.7167,0.0,6.9,19.9
Laval|2023-09-30,Laval,2023-09-30,48.0667,-0.7667,0.0,8.7,15.6
Pau FC|2023-09-30,Pau FC,2023-09-30,43.3,-0.3667,0.0,9.5,21.7
Reims|2023-10-01,Reims,2023-10-01,49.2389,4.0531,0.0,11.0,16.6
Le Havre|2023-10-01,Le Havre,2023-10-01,49.4833,0.1,0.0,13.7,18.8
Nice|2023-10-01,Nice,2023-10-01,43.705,7.2603,0.0,9.5,21.7
Toulouse|2023-10-01,Toulouse,2023-10-01,43.5833,1.4333,0.0,21.7,23.0
Lorient|2023-10-01,Lorient,2023-10-01,47.75,-3.3667,0.0,13.8,19.0
Rennes|2023-10-01,Rennes,2023-10-01,48.1078,-1.7144,0.0,10.7,18.9
Ajaccio|2023-10-02,Ajaccio,2023-10-02,41.92,8.7381,0.0,7.2,20.8
Bordeaux|2023-10-03,Bordeaux,2023-10-03,44.8417,-0.5731,0.5,15.8,19.6
St Etienne|2023-10-04,St Etienne,2023-10-04,45.4608,4.3906,0.5,13.0,14.8
Strasbourg|2023-10-06,Strasbourg,2023-10-06,48.5628,7.7519,0.0,8.4,12.7
Metz|2023-10-07,Metz,2023-10-07,49.11,6.1778,0.0,14.8,13.4
Reims|2023-10-07,Reims,2023-10-07,49.2389,4.0531,0.0,11.1,15.1
Bordeaux|2023-10-07,Bordeaux,2023-10-07,44.8417,-0.5731,0.0,12.4,15.9
Amiens|2023-10-07,Amiens,2023-10-07,49.8941,2.2831,0.0,14.8,16.4
Bastia|2023-10-07,Bastia,2023-10-07,42.6878,9.45,0.0,5.7,21.4
Guingamp|2023-10-07,Guingamp,2023-10-07,48.5608,-3.15,0.0,13.4,17.6
Paris FC|2023-10-07,Paris FC,2023-10-07,48.8167,2.3,0.0,8.8,15.8
Rodez|2023-10-07,Rodez,2023-10-07,44.35,2.5667,0.0,8.8,18.7
St Etienne|2023-10-07,St Etienne,2023-10-07,45.4608,4.3906,0.0,9.4,16.3
Valenciennes|2023-10-07,Valenciennes,2023-10-07,50.3667,3.5167,0.0,19.9,16.6
Marseille|2023-10-08,Marseille,2023-10-08,43.27,5.3953,0.0,10.7,19.0
Brest|2023-10-08,Brest,2023-10-08,48.39,-4.4833,0.0,10.7,16.9
Lyon|2023-10-08,Lyon,2023-10-08,45.7654,4.9822,0.0,8.0,15.8
Lens|2023-10-08,Lens,2023-10-08,50.4333,2.8167,0.0,15.0,17.1
Rennes|2023-10-08,Rennes,2023-10-08,48.1078,-1.7144,0.0,10.0,16.9
Le Havre|2023-10-20,Le Havre,2023-10-20,49.4833,0.1,3.7,29.1,14.7
Paris SG|2023-10-21,Paris SG,2023-10-21,48.8414,2.253,8.0,41.4,12.8
Nice|2023-10-21,Nice,2023-10-21,43.705,7.2603,0.0,19.3,17.1
Caen|2023-10-21,Caen,2023-10-21,49.1667,-0.3667,12.4,33.1,12.5
Ajaccio|2023-10-21,Ajaccio,2023-10-21,41.92,8.7381,16.2,8.6,16.6
Angers|2023-10-21,Angers,2023-10-21,47.4667,-0.55,2.2,38.1,13.3
Annecy|2023-10-21,Annecy,2023-10-21,45.8992,6.1294,8.2,10.9,12.7
Dunkerque|2023-10-21,Dunkerque,2023-10-21,51.0333,2.3667,2.4,32.1,13.2
Grenoble|2023-10-21,Grenoble,2023-10-21,45.1667,5.7167,19.3,5.9,14.3
Guingamp|2023-10-21,Guingamp,2023-10-21,48.5608,-3.15,16.3,33.6,11.5
Rodez|2023-10-21,Rodez,2023-10-21,44.35,2.5667,1.8,21.3,9.3
Troyes|2023-10-21,Troyes,2023-10-21,48.2956,4.0667,0.4,36.6,13.6
Lorient|2023-10-22,Lorient,2023-10-22,47.75,-3.3667,3.3,18.1,13.9
Lille|2023-10-22,Lille,2023-10-22,50.6167,3.1333,0.5,25.2,12.2
Nantes|2023-10-22,Nantes,2023-10-22,47.2558,-1.5247,0.5,20.5,13.1
Toulouse|2023-10-22,Toulouse,2023-10-22,43.5833,1.4333,0.0,29.8,13.1
Monaco|2023-10-22,Monaco,2023-10-22,43.7278,7.4153,0.0,10.2,15.5
Lyon|2023-10-22,Lyon,2023-10-22,45.7654,4.9822,0.0,10.0,12.0
Laval|2023-10-23,Laval,2023-10-23,48.0667,-0.7667,10.1,15.2,11.1
Clermont|2023-10-27,Clermont,2023-10-27,45.7731,3.1,1.7,19.0,12.1
Reims|2023-10-28,Reims,2023-10-28,49.2389,4.0531,3.8,31.8,11.9
Lens|2023-10-28,Lens,2023-10-28,50.4333,2.8167,5.3,36.4,12.0
Bordeaux|2023-10-28,Bordeaux,2023-10-28,44.8417,-0.5731,4.4,29.0,16.5
Amiens|2023-10-28,Amiens,2023-10-28,49.8941,2.2831,7.2,38.6,12.1
Auxerre|2023-10-28,Auxerre,2023-10-28,47.7833,3.5667,2.0,29.4,12.9
Bastia|2023-10-28,Bastia,2023-10-28,42.6878,9.45,0.3,12.6,18.2
Paris FC|2023-10-28,Paris FC,2023-10-28,48.8167,2.3,9.3,36.8,12.4
Pau FC|2023-10-28,Pau FC,2023-10-28,43.3,-0.3667,0.0,14.3,14.3
Valenciennes|2023-10-28,Valenciennes,2023-10-28,50.3667,3.5167,8.9,35.2,12.1
Brest|2023-10-29,Brest,2023-10-29,48.39,-4.4833,7.9,41.3,12.2
Lille|2023-10-29,Lille,2023-10-29,50.6167,3.1333,1.3,35.6,13.0
Metz|2023-10-29,Metz,2023-10-29,49.11,6.1778,17.3,31.2,13.0
Montpellier|2023-10-29,Montpellier,2023-10-29,43.6222,3.8128,1.0,26.4,16.4
Rennes|2023-10-29,Rennes,2023-10-29,48.1078,-1.7144,2.6,33.6,12.5
St Etienne|2023-10-30,St Etienne,2023-10-30,45.4608,4.3906,4.3,34.1,14.4
Paris SG|2023-11-03,Paris SG,2023-11-03,48.8414,2.253,0.3,21.8,8.0
Lorient|2023-11-04,Lorient,2023-11-04,47.75,-3.3667,25.2,45.1,12.3
Marseille|2023-11-04,Marseille,2023-11-04,43.27,5.3953,3.8,33.0,13.4
St Etienne|2023-11-04,St Etienne,2023-11-04,45.4608,4.3906,8.1,34.2,9.2
Angers|2023-11-04,Angers,2023-11-04,47.4667,-0.55,17.1,36.4,11.7
Annecy|2023-11-04,Annecy,2023-11-04,45.8992,6.1294,15.4,14.3,7.3
Bastia|2023-11-04,Bastia,2023-11-04,42.6878,9.45,0.3,25.6,15.2
Dunkerque|2023-11-04,Dunkerque,2023-11-04,51.0333,2.3667,13.8,32.4,9.4
Grenoble|2023-11-04,Grenoble,2023-11-04,45.1667,5.7167,20.7,10.8,10.1
Troyes|2023-11-04,Troyes,2023-11-04,48.2956,4.0667,14.2,39.7,10.0
Lyon|2023-11-05,Lyon,2023-11-05,45.7654,4.9822,1.2,27.1,11.4
Nantes|2023-11-05,Nantes,2023-11-05,47.2558,-1.5247,0.5,31.3,11.7
Strasbourg|2023-11-05,Strasbourg,2023-11-05,48.5628,7.7519,2.3,35.2,11.3
Toulouse|2023-11-05,Toulouse,2023-11-05,43.5833,1.4333,0.0,31.3,12.6
Monaco|2023-11-05,Monaco,2023-11-05,43.7278,7.4153,0.0,30.2,15.7
Nice|2023-11-05,Nice,2023-11-05,43.705,7.2603,0.0,25.9,15.5
Guingamp|2023-11-06,Guingamp,2023-11-06,48.5608,-3.15,3.0,21.4,8.8
Montpellier|2023-11-10,Montpellier,2023-11-10,43.6222,3.8128,0.8,21.2,11.6
Reims|2023-11-11,Reims,2023-11-11,49.2389,4.0531,1.3,20.5,6.2
Le Havre|2023-11-11,Le Havre,2023-11-11,49.4833,0.1,2.1,21.3,9.8
Bordeaux|2023-11-11,Bordeaux,2023-11-11,44.8417,-0.5731,13.4,33.6,11.3
Ajaccio|2023-11-11,Ajaccio,2023-11-11,41.92,8.7381,0.2,26.1,14.9
Amiens|2023-11-11,Amiens,2023-11-11,49.8941,2.2831,0.4,16.2,6.5
Auxerre|2023-11-11,Auxerre,2023-11-11,47.7833,3.5667,0.7,21.7,7.4
Caen|2023-11-11,Caen,2023-11-11,49.1667,-0.3667,0.1,15.9,8.4
Laval|2023-11-11,Laval,2023-11-11,48.0667,-0.7667,6.7,19.4,7.9
Paris FC|2023-11-11,Paris FC,2023-11-11,48.8167,2.3,0.5,18.0,7.4
Pau FC|2023-11-11,Pau FC,2023-11-11,43.3,-0.3667,3.4,15.3,12.8
Rodez|2023-11-11,Rodez,2023-11-11,44.35,2.5667,5.8,17.5,6.9
Valenciennes|2023-11-11,Valenciennes,2023-11-11,50.3667,3.5167,0.3,17.5,6.1
Clermont|2023-11-12,Clermont,2023-11-12,45.7731,3.1,6.5,27.0,12.5
Lille|2023-11-12,Lille,2023-11-12,50.6167,3.1333,2.4,13.6,6.0
Metz|2023-11-12,Metz,2023-11-12,49.11,6.1778,6.8,13.5,5.2
Rennes|2023-11-12,Rennes,2023-11-12,48.1078,-1.7144,7.1,24.6,13.0
Lens|2023-11-12,Lens,2023-11-12,50.4333,2.8167,2.1,16.6,6.3
Paris SG|2023-11-24,Paris SG,2023-11-24,48.8414,2.253,0.5,25.7,8.8
Clermont|2023-11-25,Clermont,2023-11-25,45.7731,3.1,0.5,17.7,2.7
Strasbourg|2023-11-25,Strasbourg,2023-11-25,48.5628,7.7519,0.1,24.6,4.0
St Etienne|2023-11-25,St Etienne,2023-11-25,45.4608,4.3906,1.2,20.3,0.6
Amiens|2023-11-25,Amiens,2023-11-25,49.8941,2.2831,0.0,20.3,4.1
Annecy|2023-11-25,Annecy,2023-11-25,45.8992,6.1294,4.2,10.9,2.1
Bastia|2023-11-25,Bastia,2023-11-25,42.6878,9.45,0.0,24.2,11.3
Dunkerque|2023-11-25,Dunkerque,2023-11-25,51.0333,2.3667,2.4,32.1,7.0
Grenoble|2023-11-25,Grenoble,2023-11-25,45.1667,5.7167,0.4,12.6,3.2
Paris FC|2023-11-25,Paris FC,2023-11-25,48.8167,2.3,0.0,21.1,4.2
Troyes|2023-11-25,Troyes,2023-11-25,48.2956,4.0667,0.3,23.3,3.1
Nice|2023-11-26,Nice,2023-11-26,43.705,7.2603,0.0,13.2,8.4
Lorient|2023-11-26,Lorient,2023-11-26,47.75,-3.3667,0.6,21.9,8.8
Montpellier|2023-11-26,Montpellier,2023-11-26,43.6222,3.8128,0.0,11.3,4.7
Nantes|2023-11-26,Nantes,2023-11-26,47.2558,-1.5247,0.0,13.0,3.2
Rennes|2023-11-26,Rennes,2023-11-26,48.1078,-1.7144,0.0,14.9,3.5
Lyon|2023-11-26,Lyon,2023-11-26,45.7654,4.9822,0.0,13.5,2.0
Angers|2023-11-27,Angers,2023-11-27,47.4667,-0.55,3.3,22.6,8.5
Montpellier|2023-11-29,Montpellier,2023-11-29,43.6222,3.8128,0.0,15.5,4.9
Reims|2023-12-01,Reims,2023-12-01,49.2389,4.0531,0.4,15.0,0.9
Lens|2023-12-02,Lens,2023-12-02,50.4333,2.8167,0.0,11.7,-2.0
Nantes|2023-12-02,Nantes,2023-12-02,47.2558,-1.5247,0.0,15.8,0.1
Bordeaux|2023-12-02,Bordeaux,2023-12-02,44.8417,-0.5731,0.0,12.0,3.4
Ajaccio|2023-12-02,Ajaccio,2023-12-02,41.92,8.7381,12.2,29.9,12.1
Amiens|2023-12-02,Amiens,2023-12-02,49.8941,2.2831,0.0,9.9,-1.4
Auxerre|2023-12-02,Auxerre,2023-12-02,47.7833,3.5667,0.0,15.6,-0.9
Caen|2023-12-02,Caen,2023-12-02,49.1667,-0.3667,0.0,16.6,-0.6
Guingamp|2023-12-02,Guingamp,2023-12-02,48.5608,-3.15,1.7,23.5,3.3
Laval|2023-12-02,Laval,2023-12-02,48.0667,-0.7667,0.0,11.4,-1.3
Pau FC|2023-12-02,Pau FC,2023-12-02,43.3,-0.3667,1.9,10.1,6.6
Rodez|2023-12-02,Rodez,2023-12-02,44.35,2.5667,0.0,22.7,-0.4
Valenciennes|2023-12-02,Valenciennes,2023-12-02,50.3667,3.5167,0.0,11.4,-1.5
Le Havre|2023-12-03,Le Havre,2023-12-03,49.4833,0.1,1.8,28.4,5.1
Brest|2023-12-03,Brest,2023-12-03,48.39,-4.4833,17.4,49.2,10.0
Monaco|2023-12-03,Monaco,2023-12-03,43.7278,7.4153,0.0,10.7,8.1
Toulouse|2023-12-03,Toulouse,2023-12-03,43.5833,1.4333,0.0,31.3,3.0
Lille|2023-12-03,Lille,2023-12-03,50.6167,3.1333,2.3,27.9,0.2
Marseille|2023-12-03,Marseille,2023-12-03,43.27,5.3953,0.0,43.8,3.4
Ajaccio|2023-12-05,Ajaccio,2023-12-05,41.92,8.7381,9.3,20.5,10.6
Angers|2023-12-05,Angers,2023-12-05,47.4667,-0.55,0.2,27.8,6.8
Dunkerque|2023-12-05,Dunkerque,2023-12-05,51.0333,2.3667,4.0,19.9,6.7
Paris FC|2023-12-05,Paris FC,2023-12-05,48.8167,2.3,7.6,27.7,6.8
Pau FC|2023-12-05,Pau FC,2023-12-05,43.3,-0.3667,3.2,22.0,7.6
St Etienne|2023-12-05,St Etienne,2023-12-05,45.4608,4.3906,0.0,18.2,3.7
Troyes|2023-12-05,Troyes,2023-12-05,48.2956,4.0667,9.3,32.3,5.8
Marseille|2023-12-06,Marseille,2023-12-06,43.27,5.3953,0.0,27.4,6.6
Annecy|2023-12-06,Annecy,2023-12-06,45.8992,6.1294,0.7,9.8,1.5
Brest|2023-12-07,Brest,2023-12-07,48.39,-4.4833,24.0,35.5,11.6
Montpellier|2023-12-08,Montpellier,2023-12-08,43.6222,3.8128,10.2,20.6,9.2
Rennes|2023-12-09,Rennes,2023-12-09,48.1078,-1.7144,15.5,30.9,12.0
Paris SG|2023-12-09,Paris SG,2023-12-09,48.8414,2.253,25.3,38.3,9.4
Nice|2023-12-10,Nice,2023-12-10,43.705,7.2603,0.0,36.7,13.0
Clermont|2023-12-10,Clermont,2023-12-10,45.7731,3.1,8.0,17.6,9.6
Metz|2023-12-10,Metz,2023-12-10,49.11,6.1778,4.3,32.7,8.5
Strasbourg|2023-12-10,Strasbourg,2023-12-10,48.5628,7.7519,10.4,25.8,9.2
Lyon|2023-12-10,Lyon,2023-12-10,45.7654,4.9822,5.0,18.0,7.7
Lorient|2023-12-10,Lorient,2023-12-10,47.75,-3.3667,9.0,34.5,13.0
Monaco|2023-12-15,Monaco,2023-12-15,43.7278,7.4153,0.0,12.9,9.2
Le Havre|2023-12-16,Le Havre,2023-12-16,49.4833,0.1,0.0,13.5,7.5
Lens|2023-12-16,Lens,2023-12-16,50.4333,2.8167,0.0,16.9,7.1
Auxerre|2023-12-16,Auxerre,2023-12-16,47.7833,3.5667,0.0,9.5,4.4
Bordeaux|2023-12-16,Bordeaux,2023-12-16,44.8417,-0.5731,0.0,13.0,5.4
Bastia|2023-12-16,Bastia,2023-12-16,42.6878,9.45,0.0,17.3,9.7
Caen|2023-12-16,Caen,2023-12-16,49.1667,-0.3667,0.0,11.0,5.9
Grenoble|2023-12-16,Grenoble,2023-12-16,45.1667,5.7167,0.0,5.2,3.0
Guingamp|2023-12-16,Guingamp,2023-12-16,48.5608,-3.15,0.0,13.7,7.1
Laval|2023-12-16,Laval,2023-12-16,48.0667,-0.7667,0.0,10.0,2.9
Rodez|2023-12-16,Rodez,2023-12-16,44.35,2.5667,0.0,13.8,3.1
Troyes|2023-12-16,Troyes,2023-12-16,48.2956,4.0667,0.6,8.4,4.8
Valenciennes|2023-12-16,Valenciennes,2023-12-16,50.3667,3.5167,0.0,14.3,6.2
Nantes|2023-12-17,Nantes,2023-12-17,47.2558,-1.5247,0.0,9.4,2.8
Lorient|2023-12-17,Lorient,2023-12-17,47.75,-3.3667,0.0,12.0,6.7
Metz|2023-12-17,Metz,2023-12-17,49.11,6.1778,0.0,7.2,3.1
Toulouse|2023-12-17,Toulouse,2023-12-17,43.5833,1.4333,0.0,6.9,2.5
Marseille|2023-12-17,Marseille,2023-12-17,43.27,5.3953,0.0,9.7,7.8
Lille|2023-12-17,Lille,2023-12-17,50.6167,3.1333,0.0,17.8,5.5
Ajaccio|2023-12-19,Ajaccio,2023-12-19,41.92,8.7381,0.0,6.2,7.6
Amiens|2023-12-19,Amiens,2023-12-19,49.8941,2.2831,5.0,24.7,7.3
