"id","matchDate","Country","League","Season","homeTeam","awayTeam","H","D","A","O05","U05","O15","U15","O25","U25","O35","U35","O45","U45","BTTSY","BTTSN"
"89704","28-11-19 21:00","Europe","Europa League","2019/2020","Arsenal","Eintracht Frankfurt","1.87","3.86","4.18","","","1.14","6.10","1.43","2.92","2.03","1.88","3.44","1.33","1.44","2.81"
"89705","28-11-19 21:00","Europe","Europa League","2019/2020","Celtic","Rennes","1.48","4.60","7.10","1.03","13.00","1.23","4.32","1.70","2.20","2.66","1.50","4.80","1.20","1.83","1.98"
"89706","28-11-19 21:00","Europe","Europa League","2019/2020","Dudelange","APOEL","5.80","4.40","1.58","1.02","16.00","1.20","4.84","1.57","2.47","2.40","1.60","4.50","1.22","1.66","2.23"
"89707","28-11-19 21:00","Europe","Europa League","2019/2020","Lazio","CFR Cluj","1.52","4.28","7.20","1.05","11.50","1.23","4.34","1.77","2.17","2.84","1.45","5.55","1.16","1.76","2.06"
"89708","28-11-19 21:00","Europe","Europa League","2019/2020","Lugano","FC Copenhagen","2.97","3.26","2.58","1.08","8.70","1.42","2.99","2.36","1.66","4.36","1.23","9.30","1.07","1.96","1.85"
"89709","28-11-19 21:00","Europe","Europa League","2019/2020","Malmo FF","Dyn. Kyiv","3.26","3.32","2.36","1.10","7.60","1.45","2.85","2.47","1.57","4.96","1.19","10.00","1.06","2.07","1.76"
"89710","28-11-19 21:00","Europe","Europa League","2019/2020","Rosenborg","LASK","5.10","4.00","1.71","1.03","14.00","1.20","4.76","1.64","2.31","2.61","1.52","4.96","1.19","1.65","2.25"
"89711","28-11-19 21:00","Europe","Europa League","2019/2020","Sevilla","Qarabag","1.36","5.15","9.70","1.02","18.00","1.20","4.84","1.54","2.55","2.40","1.60","4.12","1.25","1.73","2.11"
"89712","28-11-19 21:00","Europe","Europa League","2019/2020","Sporting CP","PSV","2.39","3.68","2.93","1.02","16.00","1.19","4.94","1.59","2.42","2.45","1.58","4.36","1.23","1.52","2.54"
"89713","28-11-19 21:00","Europe","Europa League","2019/2020","Vitoria Guimaraes","St. Liege","1.94","3.90","3.86","1.05","11.50","1.26","4.02","1.86","2.05","3.01","1.41","6.05","1.14","1.73","2.11"
"89714","28-11-19 18:55","Europe","Europa League","2019/2020","AZ Alkmaar","Partizan","1.31","5.65","11.00","1.02","16.00","1.19","4.88","1.53","2.58","2.38","1.61","4.12","1.25","1.91","1.89"
"89715","28-11-19 18:55","Europe","Europa League","2019/2020","Basaksehir","AS Roma","4.56","3.82","1.82","1.03","14.00","1.23","4.40","1.70","2.20","2.81","1.46","5.55","1.16","1.67","2.20"
"89716","28-11-19 18:55","Europe","Europa League","2019/2020","Besiktas","Slovan Bratislava","1.97","3.86","3.78","1.02","16.00","1.21","4.70","1.61","2.39","2.63","1.51","4.96","1.19","1.60","2.34"
"89717","28-11-19 18:55","Europe","Europa League","2019/2020","Braga","Wolves","3.38","2.95","2.52","1.10","7.50","1.42","2.96","2.40","1.60","4.50","1.22","9.30","1.07","1.96","1.84"
"89718","28-11-19 18:55","Europe","Europa League","2019/2020","CSKA Moscow","Ludogorets","1.90","3.58","4.42","1.05","11.50","1.24","4.30","1.78","2.15","2.84","1.45","5.55","1.16","1.69","2.17"
"89719","28-11-19 18:55","Europe","Europa League","2019/2020","Ferencvaros","Espanyol","3.14","3.38","2.39","1.08","8.60","1.37","3.22","2.18","1.76","4.12","1.25","8.60","1.08","1.91","1.89"
"89720","28-11-19 18:55","Europe","Europa League","2019/2020","Feyenoord","Rangers","2.64","3.46","2.74","1.05","11.50","1.26","4.02","1.86","2.05","3.01","1.41","6.05","1.14","1.69","2.17"
"89721","28-11-19 18:55","Europe","Europa League","2019/2020","Oleksandriya","Wolfsburg","9.00","4.42","1.44","1.06","10.50","1.29","3.76","1.86","2.05","3.20","1.37","6.05","1.14","2.02","1.79"
"89722","28-11-19 18:55","Europe","Europa League","2019/2020","St Etienne","Gent","2.36","3.46","3.14","1.05","11.50","1.26","4.08","1.84","2.08","3.15","1.38","6.05","1.14","1.68","2.18"
"89723","28-11-19 18:55","Europe","Europa League","2019/2020","Wolfsberger AC","B. Monchengladbach","5.75","4.10","1.63","1.02","16.00","1.17","5.35","1.54","2.55","2.30","1.65","4.12","1.25","1.60","2.33"
"89724","28-11-19 18:55","Europe","Europa League","2019/2020","Young Boys","FC Porto","3.20","3.56","2.27","1.02","16.00","1.23","4.34","1.77","2.17","2.84","1.45","5.55","1.16","1.65","2.23"
"89725","28-11-19 16:50","Europe","Europa League","2019/2020","FC Astana","Manchester Utd","4.30","3.82","1.86","1.05","11.50","1.27","3.94","1.90","2.01","3.26","1.36","6.05","1.14","1.79","2.03"
"89726","28-11-19 16:50","Europe","Europa League","2019/2020","Krasnodar","Basel","1.97","3.96","3.70","1.02","16.00","1.20","4.84","1.62","2.37","2.50","1.56","4.50","1.22","1.60","2.33"
"89727","28-11-19 16:50","Europe","Europa League","2019/2020","Trabzonspor","Getafe","11.00","4.82","1.36","1.06","10.50","1.29","3.76","1.86","2.05","3.20","1.37","6.05","1.14","2.17","1.69"
"89728","07-11-19 21:00","Europe","Europa League","2019/2020","B. Monchengladbach","AS Roma","2.33","3.66","3.04","1.02","16.00","1.20","4.84","1.57","2.47","2.40","1.60","4.50","1.22","1.53","2.51"
"89729","07-11-19 21:00","Europe","Europa League","2019/2020","Braga","Besiktas","1.50","4.60","6.70","1.03","13.50","1.20","4.78","1.63","2.34","2.52","1.55","4.50","1.22","1.78","2.04"
"89730","07-11-19 21:00","Europe","Europa League","2019/2020","Espanyol","Ludogorets","1.90","3.58","4.44","1.08","9.00","1.41","3.00","2.37","1.62","4.46","1.22","9.20","1.07","2.04","1.78"
"89731","07-11-19 21:00","Europe","Europa League","2019/2020","Ferencvaros","CSKA Moscow","3.26","3.46","2.29","1.05","11.00","1.29","3.74","1.99","1.91","3.42","1.33","6.50","1.13","1.78","2.04"
"89732","07-11-19 21:00","Europe","Europa League","2019/2020","Feyenoord","Young Boys","2.22","3.88","3.10","1.02","17.00","1.18","5.25","1.56","2.50","2.36","1.62","4.24","1.24","1.50","2.59"
"89733","07-11-19 21:00","Europe","Europa League","2019/2020","Manchester Utd","Partizan","1.31","5.35","12.00","1.05","11.50","1.29","3.76","1.86","2.05","3.20","1.37","6.05","1.14","2.34","1.60"
"89734","07-11-19 21:00","Europe","Europa League","2019/2020","Oleksandriya","St Etienne","4.96","3.48","1.84","1.08","8.60","1.37","3.22","2.18","1.76","3.84","1.28","8.60","1.08","1.96","1.84"
"89735","07-11-19 21:00","Europe","Europa League","2019/2020","Rangers","FC Porto","2.55","3.36","2.93","1.06","10.00","1.34","3.40","2.24","1.73","3.78","1.29","7.50","1.10","1.83","1.98"
"89736","07-11-19 21:00","Europe","Europa League","2019/2020","Wolfsberger AC","Basaksehir","2.21","3.42","3.48","1.07","9.40","1.31","3.58","2.03","1.88","3.58","1.31","7.10","1.11","1.79","2.03"
"89737","07-11-19 21:00","Europe","Europa League","2019/2020","Wolfsburg","Gent","1.85","3.90","4.30","1.03","13.00","1.23","4.32","1.82","2.10","2.86","1.45","5.40","1.17","1.70","2.15"
"89738","07-11-19 21:00","Europe","Europa League","2019/2020","Wolves","Slovan Bratislava","1.37","4.80","10.50","1.05","11.50","1.25","4.20","1.70","2.21","2.92","1.43","5.10","1.18","1.98","1.82"
"89739","07-11-19 18:55","Europe","Europa League","2019/2020","APOEL","Qarabag","2.45","3.16","3.26","1.09","8.40","1.38","3.16","2.34","1.67","4.24","1.24","8.60","1.08","1.93","1.87"
"89740","07-11-19 18:55","Europe","Europa League","2019/2020","Basel","Getafe","2.53","3.16","3.14","1.09","8.40","1.34","3.36","2.13","1.80","3.58","1.31","8.00","1.09","1.79","2.03"
"89741","07-11-19 18:55","Europe","Europa League","2019/2020","CFR Cluj","Rennes","2.45","3.15","3.28","1.10","7.50","1.46","2.82","2.40","1.60","4.50","1.22","9.30","1.07","2.02","1.79"
"89742","07-11-19 18:55","Europe","Europa League","2019/2020","Dudelange","Sevilla","17.00","7.50","1.19","1.02","17.00","1.18","5.25","1.47","2.76","2.26","1.67","3.92","1.27","2.25","1.71"
"89743","07-11-19 18:55","Europe","Europa League","2019/2020","FC Copenhagen","Dyn. Kyiv","2.94","3.20","2.64","1.08","8.60","1.42","2.96","2.29","1.70","4.12","1.25","8.60","1.08","1.91","1.89"
"89744","07-11-19 18:55","Europe","Europa League","2019/2020","Krasnodar","Trabzonspor","1.32","5.65","10.00","1.02","16.00","1.20","4.84","1.57","2.47","2.40","1.60","4.50","1.22","1.96","1.84"
"89745","07-11-19 18:55","Europe","Europa League","2019/2020","LASK","PSV","2.33","3.58","3.10","1.05","11.50","1.29","3.76","1.98","1.92","3.44","1.33","6.70","1.12","1.77","2.05"
"89746","07-11-19 18:55","Europe","Europa League","2019/2020","Lazio","Celtic","1.85","3.86","4.32","1.03","15.00","1.23","4.32","1.82","2.10","2.86","1.45","5.40","1.17","1.70","2.15"
"89747","07-11-19 18:55","Europe","Europa League","2019/2020","Lugano","Malmo FF","3.72","3.16","2.24","1.11","6.95","1.46","2.82","2.50","1.56","4.96","1.19","10.00","1.06","2.02","1.79"
"89748","07-11-19 18:55","Europe","Europa League","2019/2020","Rosenborg","Sporting CP","2.35","3.56","3.09","1.05","11.50","1.25","4.20","1.90","2.01","3.10","1.39","6.05","1.14","1.71","2.14"
"89749","07-11-19 18:55","Europe","Europa League","2019/2020","St. Liege","Eintracht Frankfurt","4.12","3.88","1.88","1.02","17.00","1.18","5.25","1.59","2.42","2.36","1.62","4.24","1.24","1.54","2.49"
"89750","07-11-19 16:50","Europe","Europa League","2019/2020","FC Astana","AZ Alkmaar","6.05","4.30","1.58","1.03","13.50","1.21","4.74","1.63","2.32","2.55","1.54","4.50","1.22","1.71","2.14"
"89751","06-11-19 16:50","Europe","Europa League","2019/2020","Vitoria Guimaraes","Arsenal","3.34","3.90","2.11","1.02","16.00","1.19","4.88","1.61","2.39","2.47","1.57","4.36","1.23","1.52","2.54"
"89752","24-10-19 21:00","Europe","Europa League","2019/2020","Arsenal","Vitoria Guimaraes","1.31","5.85","10.00","1.01","19.00","1.19","5.00","1.56","2.50","2.47","1.57","4.12","1.25","1.90","1.90"
"89753","24-10-19 21:00","Europe","Europa League","2019/2020","Celtic","Lazio","2.30","3.56","3.17","1.05","11.00","1.26","4.00","1.90","2.00","3.24","1.37","5.95","1.14","1.70","2.15"
"89754","24-10-19 21:00","Europe","Europa League","2019/2020","Dyn. Kyiv","FC Copenhagen","1.80","3.58","5.10","1.08","8.60","1.33","3.44","2.18","1.76","3.84","1.28","8.00","1.09","1.96","1.84"
"89755","24-10-19 21:00","Europe","Europa League","2019/2020","Eintracht Frankfurt","St. Liege","1.31","6.65","8.50","","","1.14","5.90","1.37","3.22","1.98","1.92","3.20","1.37","1.73","2.11"
"89756","24-10-19 21:00","Europe","Europa League","2019/2020","Getafe","Basel","1.76","3.98","4.70","1.05","11.50","1.26","4.02","1.86","2.05","3.20","1.37","6.05","1.14","1.83","1.97"
"89757","24-10-19 21:00","Europe","Europa League","2019/2020","Malmo FF","Lugano","1.95","3.32","4.60","1.11","7.00","1.56","2.50","2.66","1.50","5.40","1.17","11.00","1.05","2.24","1.65"
"89758","24-10-19 21:00","Europe","Europa League","2019/2020","PSV","LASK","1.90","3.58","4.42","1.03","13.50","1.24","4.30","1.78","2.15","2.84","1.45","5.55","1.16","1.66","2.23"
"89759","24-10-19 21:00","Europe","Europa League","2019/2020","Rennes","CFR Cluj","1.90","3.38","4.78","1.09","8.40","1.43","2.89","2.34","1.67","4.24","1.24","8.60","1.08","1.98","1.82"
"89760","24-10-19 21:00","Europe","Europa League","2019/2020","Sevilla","Dudelange","1.04","17.00","34.00","","","1.05","11.00","1.19","5.00","1.48","2.75","2.13","1.80","2.15","1.70"
"89761","24-10-19 21:00","Europe","Europa League","2019/2020","Sporting CP","Rosenborg","1.57","4.30","6.15","1.03","13.00","1.23","4.32","1.82","2.10","2.86","1.45","5.40","1.17","1.78","2.04"
"89762","24-10-19 21:00","Europe","Europa League","2019/2020","Trabzonspor","Krasnodar","2.61","3.64","2.68","1.02","16.00","1.20","4.80","1.58","2.44","2.61","1.52","4.96","1.19","1.56","2.43"
"89763","24-10-19 18:55","Europe","Europa League","2019/2020","AS Roma","B. Monchengladbach","1.98","3.84","3.76","1.02","16.00","1.20","4.84","1.62","2.37","2.50","1.56","4.50","1.22","1.57","2.40"
"89764","24-10-19 18:55","Europe","Europa League","2019/2020","AZ Alkmaar","FC Astana","1.23","7.20","12.00","1.02","17.00","1.16","5.50","1.48","2.75","2.24","1.73","3.66","1.30","2.04","1.78"
"89765","24-10-19 18:55","Europe","Europa League","2019/2020","Basaksehir","Wolfsberger AC","2.18","3.54","3.44","1.05","11.00","1.29","3.74","1.99","1.91","3.24","1.37","6.50","1.13","1.74","2.10"
"89766","24-10-19 18:55","Europe","Europa League","2019/2020","Besiktas","Braga","2.70","3.48","2.67","1.05","11.00","1.29","3.74","1.99","1.91","3.24","1.37","6.50","1.13","1.74","2.10"
"89767","24-10-19 18:55","Europe","Europa League","2019/2020","CSKA Moscow","Ferencvaros","1.40","4.82","8.90","1.05","11.50","1.21","4.66","1.67","2.26","2.66","1.50","4.96","1.19","1.96","1.84"
"89768","24-10-19 18:55","Europe","Europa League","2019/2020","FC Porto","Rangers","1.58","4.30","6.05","1.05","11.50","1.25","4.20","1.81","2.11","2.92","1.43","5.55","1.16","1.79","2.03"
"89769","24-10-19 18:55","Europe","Europa League","2019/2020","Gent","Wolfsburg","2.97","3.58","2.41","1.03","13.50","1.25","4.20","1.81","2.11","2.92","1.43","5.55","1.16","1.62","2.30"
"89770","24-10-19 18:55","Europe","Europa League","2019/2020","Ludogorets","Espanyol","2.60","3.32","2.90","1.08","8.60","1.42","2.96","2.30","1.65","4.50","1.22","9.30","1.07","1.96","1.84"
"89771","24-10-19 18:55","Europe","Europa League","2019/2020","Partizan","Manchester Utd","3.74","3.26","2.19","1.10","7.20","1.45","2.86","2.38","1.61","4.64","1.21","9.30","1.07","2.00","1.81"
"89772","24-10-19 18:55","Europe","Europa League","2019/2020","Qarabag","APOEL","1.98","3.44","4.26","1.09","8.00","1.48","2.75","2.37","1.62","4.80","1.20","9.90","1.06","2.04","1.78"
"89773","24-10-19 18:55","Europe","Europa League","2019/2020","Slovan Bratislava","Wolves","4.50","3.36","1.95","1.06","10.50","1.30","3.66","1.98","1.92","3.44","1.33","7.10","1.11","1.77","2.05"
"89774","24-10-19 18:55","Europe","Europa League","2019/2020","St Etienne","Oleksandriya","1.43","4.44","9.20","1.08","9.00","1.37","3.20","2.13","1.80","3.78","1.29","7.50","1.10","2.31","1.61"
"89775","24-10-19 18:55","Europe","Europa League","2019/2020","Young Boys","Feyenoord","1.89","3.98","3.98","1.02","17.00","1.19","5.00","1.56","2.50","2.37","1.62","4.12","1.25","1.52","2.53"
"89776","03-10-19 21:00","Europe","Europa League","2019/2020","Arsenal","St. Liege","1.37","5.15","9.10","","","1.14","6.00","1.41","3.02","2.04","1.87","3.38","1.34","1.65","2.25"
"89777","03-10-19 21:00","Europe","Europa League","2019/2020","Celtic","CFR Cluj","1.69","3.58","6.25","1.06","9.80","1.29","3.74","2.04","1.87","3.44","1.33","6.70","1.12","1.89","1.91"
"89778","03-10-19 21:00","Europe","Europa League","2019/2020","Dudelange","Qarabag","4.80","3.60","1.83","1.05","10.50","1.28","3.84","1.82","2.10","3.15","1.38","6.35","1.13","1.76","2.07"
"89779","03-10-19 21:00","Europe","Europa League","2019/2020","Krasnodar","Getafe","2.52","3.18","3.13","1.10","7.60","1.41","3.02","2.25","1.72","4.12","1.25","8.60","1.08","1.89","1.91"
"89780","03-10-19 21:00","Europe","Europa League","2019/2020","Lazio","Rennes","1.50","4.42","7.20","1.03","14.00","1.23","4.40","1.64","2.31","2.61","1.52","4.96","1.19","1.71","2.13"
"89781","03-10-19 21:00","Europe","Europa League","2019/2020","Lugano","Dyn. Kyiv","4.78","3.48","1.87","1.08","8.70","1.36","3.26","2.27","1.71","4.12","1.25","8.60","1.08","2.01","1.80"
"89782","03-10-19 21:00","Europe","Europa League","2019/2020","Malmo FF","FC Copenhagen","2.13","3.40","3.74","1.10","7.60","1.44","2.88","2.36","1.62","4.36","1.23","9.30","1.07","2.05","1.77"
"89783","03-10-19 21:00","Europe","Europa League","2019/2020","Rosenborg","PSV","4.78","3.68","1.81","1.04","12.00","1.25","4.12","1.82","2.10","2.97","1.42","6.05","1.14","1.76","2.07"
"89784","03-10-19 21:00","Europe","Europa League","2019/2020","Sevilla","APOEL","1.19","7.10","20.00","1.02","16.00","1.19","4.88","1.45","2.85","2.27","1.71","3.84","1.28","1.96","1.85"
"89785","03-10-19 21:00","Europe","Europa League","2019/2020","Sporting CP","LASK","1.98","3.56","4.08","1.04","12.00","1.23","4.44","1.69","2.22","2.77","1.47","5.30","1.17","1.64","2.26"
"89786","03-10-19 21:00","Europe","Europa League","2019/2020","Trabzonspor","Basel","3.24","3.66","2.23","1.02","16.00","1.19","4.94","1.54","2.53","2.36","1.62","4.36","1.23","1.52","2.54"
"89787","03-10-19 21:00","Europe","Europa League","2019/2020","Vitoria Guimaraes","Eintracht Frankfurt","2.98","3.38","2.51","1.05","11.50","1.23","4.34","1.84","2.08","3.01","1.41","6.05","1.14","1.65","2.23"
"89788","03-10-19 18:55","Europe","Europa League","2019/2020","AZ Alkmaar","Manchester Utd","3.14","3.38","2.39","1.06","10.00","1.31","3.56","2.03","1.88","3.74","1.29","7.50","1.10","1.75","2.08"
"89789","03-10-19 18:55","Europe","Europa League","2019/2020","Basaksehir","B. Monchengladbach","3.88","3.70","1.99","1.03","14.00","1.20","4.76","1.64","2.31","2.61","1.52","4.96","1.19","1.59","2.35"
"89790","03-10-19 18:55","Europe","Europa League","2019/2020","Besiktas","Wolves","3.15","3.46","2.35","1.04","12.00","1.25","4.16","1.81","2.12","3.10","1.39","5.80","1.15","1.71","2.14"
"89791","03-10-19 18:55","Europe","Europa League","2019/2020","Braga","Slovan Bratislava","1.37","4.86","10.00","1.03","14.00","1.19","4.88","1.56","2.50","2.47","1.57","4.36","1.23","1.83","1.98"
"89792","03-10-19 18:55","Europe","Europa League","2019/2020","CSKA Moscow","Espanyol","1.80","3.78","4.76","1.04","12.00","1.28","3.84","1.82","2.10","3.15","1.38","6.35","1.13","1.76","2.07"
"89793","03-10-19 18:55","Europe","Europa League","2019/2020","Ferencvaros","Ludogorets","2.92","3.26","2.62","1.06","9.80","1.29","3.74","2.04","1.87","3.44","1.33","6.70","1.12","1.76","2.07"
"89794","03-10-19 18:55","Europe","Europa League","2019/2020","Feyenoord","FC Porto","3.52","3.68","2.10","1.03","14.00","1.23","4.40","1.70","2.20","2.81","1.46","5.55","1.16","1.65","2.25"
"89795","03-10-19 18:55","Europe","Europa League","2019/2020","Oleksandriya","Gent","5.95","4.10","1.61","1.04","12.00","1.23","4.40","1.75","2.20","2.97","1.42","5.55","1.16","1.82","1.99"
"89796","03-10-19 18:55","Europe","Europa League","2019/2020","St Etienne","Wolfsburg","3.74","3.46","2.10","1.04","12.00","1.28","3.84","1.94","1.96","3.38","1.34","6.70","1.12","1.76","2.07"
"89797","03-10-19 18:55","Europe","Europa League","2019/2020","Wolfsberger AC","AS Roma","4.08","3.88","1.89","1.01","18.00","1.17","5.45","1.48","2.75","2.25","1.72","3.74","1.29","1.48","2.65"
"89798","03-10-19 18:55","Europe","Europa League","2019/2020","Young Boys","Rangers","2.30","3.58","3.15","1.03","14.00","1.21","4.70","1.66","2.28","2.63","1.51","4.96","1.19","1.57","2.40"
"89799","03-10-19 16:50","Europe","Europa League","2019/2020","FC Astana","Partizan","2.62","3.36","2.84","1.06","10.00","1.31","3.56","2.13","1.80","3.74","1.29","7.50","1.10","1.81","2.00"
"89800","19-09-19 21:00","Europe","Europa League","2019/2020","AS Roma","Basaksehir","1.52","4.54","6.55","1.02","17.00","1.19","5.00","1.56","2.50","2.37","1.62","4.12","1.25","1.65","2.24"
"89801","19-09-19 21:00","Europe","Europa League","2019/2020","B. Monchengladbach","Wolfsberger AC","1.34","5.45","9.80","1.01","18.00","1.17","5.40","1.53","2.58","2.28","1.66","4.12","1.25","1.83","1.98"
"89802","19-09-19 21:00","Europe","Europa League","2019/2020","Espanyol","Ferencvaros","1.56","4.08","6.80","1.03","14.00","1.23","4.34","1.72","2.17","2.84","1.45","5.55","1.16","1.76","2.06"
"89803","19-09-19 21:00","Europe","Europa League","2019/2020","FC Porto","Young Boys","1.52","4.24","7.30","1.02","16.00","1.20","4.84","1.57","2.47","2.40","1.60","4.50","1.22","1.66","2.23"
"89804","19-09-19 21:00","Europe","Europa League","2019/2020","Gent","St Etienne","1.86","3.68","4.52","1.03","13.50","1.24","4.30","1.78","2.15","2.84","1.45","5.55","1.16","1.69","2.17"
"89805","19-09-19 21:00","Europe","Europa League","2019/2020","Ludogorets","CSKA Moscow","2.81","3.28","2.70","1.08","8.70","1.36","3.26","2.17","1.77","3.84","1.28","8.00","1.09","1.83","1.98"
"89806","19-09-19 21:00","Europe","Europa League","2019/2020","Manchester Utd","FC Astana","1.30","5.75","11.50","1.02","16.00","1.19","4.88","1.56","2.50","2.38","1.61","4.12","1.25","1.91","1.89"
"89807","19-09-19 21:00","Europe","Europa League","2019/2020","Partizan","AZ Alkmaar","2.78","3.28","2.73","1.08","8.70","1.35","3.30","2.25","1.72","4.12","1.25","8.60","1.08","1.89","1.91"
"89808","19-09-19 21:00","Europe","Europa League","2019/2020","Rangers","Feyenoord","2.24","3.48","3.34","1.05","10.50","1.29","3.80","1.84","2.08","3.15","1.38","6.35","1.13","1.72","2.12"
"89809","19-09-19 21:00","Europe","Europa League","2019/2020","Slovan Bratislava","Besiktas","3.06","3.32","2.48","1.05","11.50","1.26","4.02","1.86","2.05","3.01","1.41","6.05","1.14","1.66","2.23"
"89810","19-09-19 21:00","Europe","Europa League","2019/2020","Wolfsburg","Oleksandriya","1.30","6.10","10.00","1.02","16.00","1.17","5.40","1.53","2.58","2.28","1.66","4.12","1.25","1.96","1.85"
"89811","19-09-19 21:00","Europe","Europa League","2019/2020","Wolves","Braga","1.69","3.68","5.95","1.05","10.50","1.28","3.84","1.82","2.10","3.15","1.38","6.35","1.13","1.82","1.99"
"89812","19-09-19 18:55","Europe","Europa League","2019/2020","APOEL","Dudelange","1.23","6.40","15.00","1.03","14.00","1.17","5.40","1.53","2.58","2.28","1.66","4.12","1.25","2.33","1.60"
"89813","19-09-19 18:55","Europe","Europa League","2019/2020","Basel","Krasnodar","2.35","3.46","3.15","1.03","14.00","1.19","4.94","1.59","2.42","2.45","1.58","4.36","1.23","1.52","2.54"
"89814","19-09-19 18:55","Europe","Europa League","2019/2020","CFR Cluj","Lazio","4.26","3.56","1.94","1.08","9.00","1.37","3.20","2.24","1.73","4.12","1.25","8.40","1.08","1.98","1.83"
"89815","19-09-19 18:55","Europe","Europa League","2019/2020","Dyn. Kyiv","Malmo FF","1.99","3.36","4.30","1.06","9.80","1.32","3.52","2.04","1.87","3.74","1.29","7.50","1.10","1.89","1.91"
"89816","19-09-19 18:55","Europe","Europa League","2019/2020","Eintracht Frankfurt","Arsenal","2.27","3.80","3.05","1.01","18.00","1.16","5.55","1.46","2.78","2.22","1.74","3.74","1.29","1.48","2.66"
"89817","19-09-19 18:55","Europe","Europa League","2019/2020","FC Copenhagen","Lugano","1.82","3.58","4.94","1.08","8.70","1.35","3.30","2.14","1.79","3.74","1.29","8.60","1.08","1.95","1.86"
"89818","19-09-19 18:55","Europe","Europa League","2019/2020","Getafe","Trabzonspor","1.53","4.06","7.60","1.08","9.00","1.34","3.40","2.13","1.80","3.66","1.30","7.50","1.10","2.15","1.70"
"89819","19-09-19 18:55","Europe","Europa League","2019/2020","LASK","Rosenborg","1.86","3.54","4.74","1.05","10.50","1.28","3.84","1.94","1.96","3.38","1.34","6.35","1.13","1.76","2.07"
"89820","19-09-19 18:55","Europe","Europa League","2019/2020","PSV","Sporting CP","1.60","4.40","5.60","1.03","13.00","1.23","4.32","1.70","2.20","2.66","1.50","4.80","1.20","1.83","1.98"
"89821","19-09-19 18:55","Europe","Europa League","2019/2020","Qarabag","Sevilla","5.35","3.46","1.80","1.08","8.70","1.35","3.30","2.25","1.72","4.12","1.25","8.60","1.08","1.95","1.86"
"89822","19-09-19 18:55","Europe","Europa League","2019/2020","Rennes","Celtic","2.34","3.30","3.30","1.08","9.00","1.37","3.20","2.35","1.66","4.12","1.25","8.40","1.08","1.90","1.90"
"89823","19-09-19 18:55","Europe","Europa League","2019/2020","St. Liege","Vitoria Guimaraes","1.86","3.68","4.52","1.04","12.00","1.25","4.12","1.82","2.10","3.15","1.38","6.05","1.14","1.71","2.13"
"89367","29-05-19 21:00","Europe","Europa League","2018/2019","Chelsea","Arsenal","2.28","3.48","3.26","1.05","11.50","1.24","4.26","1.80","2.13","2.88","1.44","5.55","1.16","1.58","2.39"
"89368","09-05-19 21:00","Europe","Europa League","2018/2019","Chelsea","Eintracht Frankfurt","1.34","5.65","8.30","1.01","20.00","1.20","4.84","1.49","2.69","2.30","1.65","4.12","1.25","1.67","2.21"
"89369","09-05-19 21:00","Europe","Europa League","2018/2019","Valencia","Arsenal","1.86","4.04","3.88","1.01","20.00","1.17","5.35","1.54","2.55","2.21","1.70","4.12","1.25","1.49","2.63"
"89370","02-05-19 21:00","Europe","Europa League","2018/2019","Arsenal","Valencia","2.00","3.34","4.10","1.05","10.50","1.30","3.70","1.96","1.94","3.52","1.32","7.10","1.11","1.69","2.17"
"89371","02-05-19 21:00","Europe","Europa League","2018/2019","Eintracht Frankfurt","Chelsea","3.60","3.34","2.15","1.06","9.70","1.30","3.70","2.06","1.85","3.52","1.32","7.10","1.11","1.67","2.20"
"89366","18-04-19 21:00","Europe","Europa League","2018/2019","Napoli","Arsenal","1.74","4.28","4.26","1.01","18.00","1.17","5.45","1.52","2.61","2.17","1.72","4.12","1.25","1.56","2.42"
"89372","18-04-19 21:00","Europe","Europa League","2018/2019","Chelsea","Slavia Prague","1.32","5.15","10.50","1.03","13.50","1.21","4.66","1.67","2.26","2.66","1.50","4.96","1.19","1.96","1.84"
"89373","18-04-19 21:00","Europe","Europa League","2018/2019","Eintracht Frankfurt","Benfica","1.79","4.14","4.12","","","1.12","6.65","1.40","3.06","1.92","1.98","3.10","1.39","1.39","3.01"
"89375","18-04-19 21:00","Europe","Europa League","2018/2019","Valencia","Villarreal","1.71","3.94","4.92","1.03","13.50","1.21","4.66","1.67","2.26","2.66","1.50","4.96","1.19","1.59","2.35"
"89376","11-04-19 21:00","Europe","Europa League","2018/2019","Arsenal","Napoli","2.22","3.56","3.20","1.03","13.00","1.23","4.32","1.82","2.10","2.86","1.45","5.40","1.17","1.51","2.57"
"89377","11-04-19 21:00","Europe","Europa League","2018/2019","Benfica","Eintracht Frankfurt","2.31","3.44","3.14","1.05","11.00","1.29","3.74","1.99","1.91","3.24","1.37","6.50","1.13","1.58","2.39"
"89378","11-04-19 21:00","Europe","Europa League","2018/2019","Slavia Prague","Chelsea","4.66","3.44","1.87","1.08","9.00","1.34","3.40","2.24","1.73","3.78","1.29","7.50","1.10","1.74","2.09"
"89379","11-04-19 21:00","Europe","Europa League","2018/2019","Villarreal","Valencia","3.24","3.20","2.37","1.09","8.00","1.37","3.20","2.35","1.66","4.12","1.25","8.40","1.08","1.76","2.07"
"89380","14-03-19 21:00","Europe","Europa League","2018/2019","Arsenal","Rennes","1.27","6.40","10.00","1.01","21.00","1.14","6.00","1.41","3.00","2.13","1.80","3.42","1.33","1.60","2.33"
